,activation,solver,learning_rate,learning_rate_init,alpha,hidden_layer_sizes,fit_time,test_balanced_accuracy,test_f1_weighted,test_precision_weighted,test_recall_weighted
50,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 14, 26)",0.017810821533203125,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
51,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 20, 8)",0.011616754531860351,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
52,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 20, 14)",0.013733291625976562,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
53,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 20, 26)",0.01824321746826172,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
54,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 26, 8)",0.014409971237182618,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
55,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 26, 14)",0.013616657257080078,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
56,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(2, 26, 20)",0.018970346450805663,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
57,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 2, 14)",0.013315153121948243,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
58,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 2, 20)",0.019362831115722658,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
59,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 2, 26)",0.01372356414794922,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
60,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 14, 2)",0.010125112533569337,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
61,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 14, 20)",0.02167401313781738,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
62,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 14, 26)",0.018952417373657226,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
63,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 20, 2)",0.010254907608032226,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
64,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 20, 14)",0.017002391815185546,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
65,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 20, 26)",0.020336437225341796,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
66,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 26, 2)",0.010871601104736329,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
67,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 26, 14)",0.018480539321899414,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
68,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(8, 26, 20)",0.020640039443969728,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
69,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 2, 8)",0.011253786087036134,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
70,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 2, 20)",0.01494140625,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
71,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 2, 26)",0.01500391960144043,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
72,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 8, 2)",0.011005687713623046,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
73,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 8, 20)",0.03732576370239258,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
74,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 8, 26)",0.01879878044128418,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
75,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 20, 2)",0.011152935028076173,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
76,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 20, 8)",0.013115739822387696,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
77,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 20, 26)",0.022772216796875,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
78,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 26, 2)",0.015412616729736327,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
79,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 26, 8)",0.016495418548583985,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
80,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(14, 26, 20)",0.022658395767211913,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
81,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 2, 8)",0.01227574348449707,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
82,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 2, 14)",0.014284515380859375,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
83,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 2, 26)",0.017827367782592772,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
84,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 8, 2)",0.012031030654907227,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
85,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 8, 14)",0.016154670715332033,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
86,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 8, 26)",0.020275974273681642,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
87,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 14, 2)",0.012880182266235352,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
88,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 14, 8)",0.015177154541015625,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
89,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 14, 26)",0.024605560302734374,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
90,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 26, 2)",0.012922573089599609,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
91,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 26, 8)",0.01676974296569824,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
92,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(20, 26, 14)",0.022331619262695314,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
93,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 2, 8)",0.011873626708984375,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
94,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 2, 14)",0.016810798645019533,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
95,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 2, 20)",0.017287397384643556,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
96,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 8, 2)",0.010738086700439454,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
97,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 8, 14)",0.01677861213684082,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
98,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 8, 20)",0.020178604125976562,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
99,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 14, 2)",0.011251449584960938,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
100,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 14, 8)",0.013786697387695312,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
101,logistic,lbfgs,constant,1.0023052380778996,1.0002302850208247,"(26, 14, 20)",0.02383432388305664,0.5,0.48507582020192574,0.3950002570073616,0.6284355179704016
